TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20160705161669,70,4,43,5,0,3,-1,0,0,0,0
20160705161669,70,4,43,6,0,4,-1,0,0,0,0
20160705161882,75,1,44,-1,0,5,-1,0,0,0,-1
20160705162028,80,4,34,10,0,3,-1,60,0,0,0
20160705162091,80,1,33,-1,0,4,-1,60,0,0,-1
20160705162095,80,4,48,7,0,7,-1,0,0,0,0
20160705162217,85,2,34,-1,0,3,-1,60,0,0,-1
20160705162386,54,4,24,12,1,3,3,0,0,0,0
20160705162390,80,4,33,2,0,2,-1,60,0,0,0
20160705162390,85,4,34,2,0,3,-1,60,0,0,0
20160705162513,63,4,33,2,0,3,-1,0,0,0,0
20160705162513,64,3,34,-1,0,4,-1,0,0,0,-1
20160705162513,85,4,47,10,0,5,-1,60,0,0,0
20160705162513,85,4,48,10,0,6,-1,60,0,0,0
20160706160013,85,1,34,-1,0,2,-1,60,0,0,-1
20160706160055,58,1,43,-1,0,2,-1,0,0,0,-1
20160706160088,60,1,26,-1,1,3,3,0,0,0,-1
20160706160108,85,2,47,-1,0,2,-1,60,0,0,-1
20160706160565,80,4,43,5,0,2,-1,60,0,0,0
20160706160571,80,1,39,-1,0,5,-1,60,0,0,-1
20160706160571,85,1,43,-1,0,6,-1,60,0,0,-1
20160706160571,85,1,43,-1,0,7,-1,60,0,0,-1
20160706160571,85,1,43,-1,0,8,-1,60,0,0,-1
20160706160571,77,1,43,-1,0,9,-1,0,0,0,-1
20160706160573,85,4,40,6,0,3,-1,60,0,0,0
20160706160588,72,4,34,5,0,5,-1,0,0,0,0
20160706160588,68,3,33,-1,0,6,-1,0,0,0,-1
20160706160608,72,1,44,-1,0,2,-1,0,0,0,-1
20160706160632,80,4,33,10,0,6,-1,60,0,0,0
20160706160644,70,1,33,-1,0,2,-1,0,0,0,-1
20160706160649,80,4,33,2,0,2,-1,0,0,0,0
20160706160649,80,4,34,2,0,3,-1,60,0,0,0
20160706160661,58,3,33,-1,0,4,-1,0,0,0,-1
20160706160667,85,4,33,2,0,3,-1,60,0,0,0
20160706160743,70,2,33,-1,0,5,-1,0,0,0,-1
20160706160743,76,2,56,-1,0,6,-1,0,0,0,-1
20160706160748,67,1,38,-1,0,2,-1,0,0,0,-1
20160706160764,80,1,33,-1,0,2,-1,60,0,0,-1
20160706160768,85,4,34,14,0,3,-1,60,0,0,0
20160706160834,55,2,20,-1,1,2,2,0,42,0,-1
20160706160851,80,4,20,6,1,2,2,0,0,0,0
20160706160855,79,4,44,4,0,3,-1,0,0,0,0
20160706160855,80,3,44,-1,0,4,-1,0,0,0,-1
20160706160870,74,4,40,2,0,4,-1,0,0,0,0
20160706160930,80,4,44,3,0,2,-1,0,0,0,0
20160706160935,73,4,33,2,0,2,-1,0,0,0,0
20160706160935,85,4,47,20,0,3,-1,60,0,0,0
20160706160960,50,4,49,30,0,3,-1,0,0,0,0
20160706160960,64,4,20,3,1,2,2,0,0,0,0
20160706160961,64,4,33,10,0,5,-1,0,0,0,0
20160706160972,65,4,49,5,0,3,-1,0,0,0,0
20160706160972,85,4,56,5,0,4,-1,0,0,0,0
20160706161014,69,4,33,2,0,5,-1,0,0,0,0
20160706161033,78,4,33,2,0,4,-1,0,0,0,0
20160706161033,78,4,34,2,0,5,-1,0,0,0,0
20160706161054,54,4,49,2,0,2,-1,0,0,0,0
20160706161056,77,1,33,-1,0,2,-1,0,0,0,-1
20160706161059,74,4,38,2,0,2,-1,0,0,0,0
20160706161059,80,4,49,2,0,3,-1,60,0,0,0
20160706161102,85,1,37,-1,0,3,-1,60,0,0,-1
20160706161109,57,2,38,-1,0,3,-1,0,0,0,-1
20160706161118,68,3,43,-1,0,2,-1,0,0,0,-1
20160706161118,75,3,43,-1,0,3,-1,0,0,0,-1
20160706161131,41,4,20,5,1,2,2,0,0,0,0
20160706161192,63,1,49,-1,0,2,-1,0,0,0,-1
20160706161192,50,1,56,-1,0,3,-1,0,0,0,-1
20160706161193,85,2,33,-1,0,2,-1,60,0,0,-1
20160706161235,80,1,44,-1,0,3,-1,60,0,0,-1
20160706161244,76,4,33,2,0,3,-1,0,0,0,0
20160706161244,85,4,34,2,0,4,-1,60,0,0,0
20160706161276,85,4,44,4,0,8,-1,60,0,0,0
20160706161280,80,2,33,-1,0,6,-1,60,0,0,-1
20160706161353,75,4,33,3,0,4,-1,43,0,0,0
20160706161353,70,4,34,3,0,5,-1,0,0,0,0
20160706161366,59,3,34,-1,0,4,-1,0,0,0,-1
20160706161379,80,4,33,2,0,5,-1,60,0,0,0
20160706161417,85,3,47,-1,0,3,-1,60,0,0,-1
20160706161427,80,4,33,2,0,3,-1,60,0,0,0
20160706161438,80,4,56,5,0,2,-1,0,0,0,0
20160706161438,80,4,56,5,0,3,-1,0,0,0,0
20160706161438,80,4,56,5,0,4,-1,0,0,0,0
20160706161438,80,4,56,5,0,5,-1,0,0,0,0
20160706161438,85,4,56,5,0,6,-1,60,0,0,0
20160706161443,76,4,24,2,1,2,2,0,0,0,0
20160706161457,78,3,33,-1,0,2,-1,0,0,0,-1
20160706161457,80,3,56,-1,0,3,-1,60,0,0,-1
20160706161486,64,1,56,-1,0,2,-1,0,0,0,-1
20160706161486,85,4,56,3,0,3,-1,60,0,0,0
20160706161486,85,4,56,4,0,4,-1,60,0,0,0
20160706161486,80,4,56,2,0,5,-1,60,0,0,0
20160706161486,80,4,56,2,0,6,-1,60,0,0,0
20160706161525,78,2,39,-1,0,3,-1,0,0,0,-1
20160706161525,80,2,40,-1,0,4,-1,60,0,0,-1
20160706161528,80,1,34,-1,0,3,-1,60,0,0,-1
20160706161545,80,1,37,-1,0,3,-1,60,0,0,-1
20160706161554,67,4,28,4,1,2,2,0,0,0,0
20160706161558,67,4,37,2,0,2,-1,0,0,0,0
20160706161562,60,3,47,-1,0,5,-1,0,0,0,-1
20160706161562,50,1,41,-1,0,6,-1,0,0,0,-1
20160706161562,50,1,42,-1,0,7,-1,0,0,0,-1
20160706161575,78,4,43,3,0,3,-1,0,0,0,0
20160706161630,69,4,43,20,0,2,-1,0,0,0,0
20160706161631,85,4,33,3,0,3,-1,60,0,0,0
20160706161631,85,4,34,4,0,4,-1,60,0,0,0
20160706161640,73,2,25,-1,1,3,3,0,0,0,-1
20160706161648,85,4,33,7,0,3,-1,60,0,0,0
20160706161691,85,2,49,-1,0,5,-1,60,0,0,-1
20160706161691,85,2,49,-1,0,6,-1,60,0,0,-1
20160706161726,85,4,33,5,0,2,-1,60,0,0,0
20160706161726,85,4,34,5,0,3,-1,60,0,0,0
20160706161769,80,4,33,12,0,3,-1,0,0,0,0
20160706161769,80,4,34,12,0,4,-1,60,0,0,0
20160706161787,62,4,20,10,1,2,2,0,0,0,0
20160706161812,85,4,33,5,0,4,-1,60,0,0,0
20160706161827,85,3,20,-1,1,2,2,0,0,0,-1
20160706161833,79,3,47,-1,0,3,-1,0,0,0,-1
20160706161833,80,3,48,-1,0,4,-1,0,0,0,-1
20160706161841,72,4,47,4,0,5,-1,0,0,0,0
20160706161841,85,3,41,-1,0,6,-1,0,0,0,-1
20160706161844,65,4,33,5,0,2,-1,0,0,0,0
20160706161908,79,4,47,3,0,4,-1,0,0,0,0
20160706161908,75,4,48,5,0,5,-1,0,0,0,0
20160706161911,75,1,49,-1,0,3,-1,0,0,0,-1
20160706161911,56,1,49,-1,0,4,-1,0,0,0,-1
20160706161921,80,4,34,2,0,3,-1,60,0,0,0
20160706161940,85,4,33,7,0,3,-1,60,0,0,0
20160706161949,73,3,33,-1,0,4,-1,0,0,0,-1
20160706161949,76,1,34,-1,0,5,-1,0,0,0,-1
20160706161959,64,1,43,-1,0,2,-1,0,0,0,-1
20160706161984,64,4,33,2,0,2,-1,0,0,0,0
20160706161996,68,2,49,-1,0,3,-1,0,0,0,-1
20160706162012,74,4,34,5,0,5,-1,0,0,0,0
20160706162014,85,4,43,1,0,2,-1,0,0,0,0
20160706162023,61,3,49,-1,0,3,-1,0,0,0,-1
20160706162055,80,3,49,-1,0,6,-1,60,0,0,-1
20160706162055,80,3,49,-1,0,7,-1,60,0,0,-1
20160706162056,80,3,44,-1,0,2,-1,0,0,0,-1
20160706162056,80,3,44,-1,0,3,-1,0,0,0,-1
20160706162058,80,1,34,-1,0,5,-1,0,0,0,-1
20160706162066,85,4,47,4,0,4,-1,60,0,0,0
20160706162077,80,4,26,6,1,2,2,0,0,0,0
20160706162210,78,4,33,2,0,2,-1,0,0,0,0
20160706162233,80,3,33,-1,0,2,-1,60,0,0,-1
20160706162250,85,4,24,2,1,2,2,0,0,0,0
20160706162260,85,3,43,-1,0,2,-1,60,0,0,-1
20160706162264,85,4,33,17,0,2,-1,60,0,0,0
20160706162264,80,4,44,4,0,3,-1,60,0,0,0
20160706162280,85,4,47,6,0,2,-1,60,0,0,0
20160706162285,80,1,48,-1,0,3,-1,0,0,0,-1
20160706162286,80,4,33,6,0,2,-1,61,0,0,0
20160706162286,85,3,41,-1,0,3,-1,61,0,0,-1
20160706162286,67,3,42,-1,0,4,-1,43,0,0,-1
20160706162286,76,3,49,-1,0,5,-1,43,0,0,-1
20160706162286,69,3,49,-1,0,6,-1,43,0,0,-1
20160706162292,80,4,33,10,0,2,-1,60,0,0,0
20160706162292,80,4,34,10,0,3,-1,60,0,0,0
20160706162297,85,4,33,3,0,4,-1,0,0,0,0
20160706162302,85,1,47,-1,0,6,-1,60,0,0,-1
20160706162302,85,4,48,1,0,7,-1,60,0,0,0
20160706162318,63,4,24,12,1,2,2,0,0,0,0
20160706162318,60,4,24,12,1,3,3,0,0,0,0
20160706162328,51,4,33,5,0,4,-1,0,0,0,0
20160706162328,50,3,34,-1,0,5,-1,0,0,0,-1
20160706162332,78,3,33,-1,0,5,-1,0,0,0,-1
20160706162362,77,2,43,-1,0,2,-1,0,0,0,-1
20160706162382,79,1,34,-1,0,6,-1,0,0,0,-1
20160706162382,75,4,39,3,0,7,-1,0,0,0,0
20160706162385,78,2,44,-1,0,4,-1,0,0,0,-1
20160706162385,74,2,39,-1,0,5,-1,0,43,0,-1
20160706162390,78,4,33,5,0,2,-1,0,0,0,0
20160706162390,75,4,34,5,0,3,-1,0,0,0,0
20160706162392,85,4,47,4,0,5,-1,60,0,0,0
20160706162392,85,4,47,7,0,6,-1,60,0,0,0
20160706162392,61,4,42,2,0,7,-1,0,0,0,0
20160706162398,85,2,40,-1,0,3,-1,60,0,0,-1
20160706162459,85,4,44,2,0,3,-1,60,0,0,0
20160706162459,73,4,44,2,0,4,-1,0,0,0,0
20160706162465,74,4,33,4,0,5,-1,0,0,0,0
20160706162465,69,3,41,-1,0,6,-1,0,0,0,-1
20160706162508,80,1,33,-1,0,5,-1,0,0,0,-1
20160706162531,76,1,24,-1,1,2,2,0,0,0,-1
20160707160027,85,4,33,5,0,2,-1,60,0,0,0
20160707160125,60,1,47,-1,0,5,-1,0,0,0,-1
20160707160125,53,1,49,-1,0,6,-1,0,0,0,-1
20160707160549,77,4,47,10,0,5,-1,0,0,0,0
20160707160607,79,4,56,3,0,3,-1,0,0,0,0
20160707160611,85,4,33,3,0,3,-1,60,0,0,0
20160707160633,69,1,33,-1,0,6,-1,0,0,0,-1
20160707160685,55,4,20,3,1,2,2,0,0,0,0
20160707160714,64,1,33,-1,0,4,-1,0,0,0,-1
20160707160714,66,1,34,-1,0,5,-1,0,0,0,-1
20160707160744,85,4,47,3,0,6,-1,60,0,0,0
20160707160769,85,4,41,3,0,6,-1,0,0,0,0
20160707160924,80,4,43,9,0,3,-1,60,0,0,0
20160707161025,68,4,39,20,0,5,-1,0,0,0,0
20160707161025,68,4,40,20,0,6,-1,0,0,0,0
20160707161199,85,2,56,-1,0,2,-1,60,0,0,-1
20160707161199,85,1,56,-1,0,3,-1,0,0,0,-1
20160707161274,66,4,48,8,0,4,-1,0,0,0,0
20160707161364,74,3,47,-1,0,4,-1,0,0,0,-1
20160707161364,76,4,48,2,0,5,-1,0,0,0,0
20160707161464,70,2,33,-1,0,3,-1,0,0,0,-1
20160707161507,80,1,56,-1,0,2,-1,60,0,0,-1
20160707161674,78,4,33,10,0,5,-1,0,0,0,0
20160707161674,80,4,34,10,0,6,-1,60,0,0,0
20160707161831,80,1,42,-1,0,4,-1,0,0,0,-1
20160707161905,80,1,49,-1,0,2,-1,60,0,0,-1
20160707161905,80,1,49,-1,0,3,-1,60,0,0,-1
20160707161905,78,1,43,-1,0,4,-1,0,0,0,-1
20160707161955,85,3,48,-1,0,5,-1,60,0,0,-1
20160707161955,52,1,34,-1,0,6,-1,0,0,0,-1
20160707162042,80,4,39,5,0,3,-1,60,0,0,0
20160707162142,73,1,33,-1,0,6,-1,0,0,0,-1
20160707162268,79,4,33,30,0,9,-1,0,0,0,0
20160707162270,80,3,47,-1,0,5,-1,60,0,0,-1
20160707162270,80,3,48,-1,0,6,-1,60,0,0,-1
20160707162289,85,4,33,15,0,3,-1,60,0,0,0
20160707162345,85,4,43,1,0,7,-1,60,0,0,0
20160707162345,80,1,44,-1,0,8,-1,0,0,0,-1
20160707162369,78,4,26,3,1,5,5,0,0,0,0
20160707162437,68,4,33,3,0,2,-1,0,0,0,0
20160707162448,75,4,33,3,0,2,-1,0,0,0,0
20160707162528,85,4,47,5,0,5,-1,60,0,0,0
20160806160725,65,4,33,20,0,3,-1,0,0,0,0
20160806160725,65,4,34,20,0,4,-1,0,0,0,0
20160806160727,85,4,49,2,0,5,-1,0,0,0,0
20160806161001,70,4,38,5,0,3,-1,0,0,0,0
20160806161001,78,4,43,4,0,4,-1,0,0,0,0
20160806161106,70,1,56,-1,0,6,-1,0,0,0,-1
20160806161107,64,4,20,3,1,2,2,0,0,0,0
20160806161180,85,4,33,3,0,3,-1,60,0,0,0
20160806161241,80,4,44,7,0,2,-1,60,0,0,0
20160806161241,77,4,44,7,0,3,-1,42,0,0,0
20160806161250,73,4,24,30,1,3,3,0,0,0,0
20160806161257,78,4,33,10,0,4,-1,0,0,0,0
20160806161309,79,4,47,4,0,3,-1,0,0,0,0
20160806161444,85,4,39,3,0,3,-1,60,0,0,0
20160806161578,80,4,44,5,0,5,-1,0,0,0,0
20160806161578,68,4,44,10,0,6,-1,0,0,0,0
20160806161578,58,2,44,-1,0,7,-1,0,0,0,-1
20160806161650,75,1,33,-1,0,5,-1,0,0,0,-1
20160806161817,63,4,33,14,0,5,-1,0,0,0,0
20160806161817,85,1,47,-1,0,6,-1,60,0,0,-1
20160806162049,72,1,47,-1,0,8,-1,0,0,0,-1
20160806162054,85,1,43,-1,0,3,-1,60,0,0,-1
20160806162054,67,2,43,-1,0,4,-1,0,0,0,-1
20160806162144,78,4,33,2,0,5,-1,0,0,0,0
20160806162191,85,4,34,3,0,2,-1,60,0,0,0
20160806162231,66,3,47,-1,0,4,-1,0,0,0,-1
20160806162407,85,4,39,3,0,3,-1,60,0,0,0
20160806162436,80,4,44,12,0,6,-1,60,0,0,0
20160806162436,79,4,44,12,0,7,-1,0,0,0,0
20160806162500,66,4,33,8,0,4,-1,0,0,0,0
20160806162500,63,4,34,3,0,5,-1,0,0,0,0
20160807160002,62,2,34,-1,0,3,-1,0,0,0,-1
20160807160004,85,3,33,-1,0,2,-1,60,0,0,-1
20160807160004,85,3,34,-1,0,3,-1,60,0,0,-1
20160807160141,54,3,20,-1,1,2,2,0,42,0,-1
20160807160504,80,4,56,5,0,3,-1,60,0,0,0
20160807160504,85,4,56,15,0,4,-1,60,0,0,0
20160807160504,85,4,56,2,0,5,-1,60,0,0,0
20160807160504,85,4,56,2,0,6,-1,60,0,0,0
20160807160512,78,3,42,-1,0,6,-1,42,0,0,-1
20160807160512,55,2,33,-1,0,7,-1,0,0,0,-1
20160807160512,56,2,34,-1,0,8,-1,0,0,0,-1
20160807160531,77,2,43,-1,0,2,-1,0,0,0,-1
20160807160531,59,1,43,-1,0,3,-1,0,0,0,-1
20160807160541,64,4,33,2,0,4,-1,0,0,0,0
20160807160541,80,4,34,2,0,5,-1,60,0,0,0
20160807160575,85,4,33,5,0,2,-1,60,0,0,0
20160807160577,68,4,33,4,0,3,-1,0,0,0,0
20160807160577,85,4,34,4,0,4,-1,60,0,0,0
20160807160577,85,4,47,4,0,5,-1,60,0,0,0
20160807160587,85,1,44,-1,0,2,-1,60,0,0,-1
20160807160632,85,4,39,8,0,3,-1,60,0,0,0
20160807160643,80,4,44,5,0,2,-1,60,0,0,0
20160807160657,69,3,34,-1,0,5,-1,0,0,0,-1
20160807160673,68,4,56,2,0,5,-1,42,0,0,0
20160807160696,69,3,33,-1,0,2,-1,0,0,0,-1
20160807160696,68,3,56,-1,0,3,-1,0,0,0,-1
20160807160720,70,4,24,5,1,2,2,0,0,0,0
20160807160721,85,3,41,-1,0,2,-1,60,0,0,-1
20160807160721,85,3,42,-1,0,3,-1,60,0,0,-1
20160807160724,70,4,33,5,0,6,-1,0,0,0,0
20160807160746,80,4,33,10,0,3,-1,60,0,0,0
20160807160746,80,4,34,10,0,4,-1,60,0,0,0
20160807160746,61,4,20,45,1,2,2,0,0,0,0
20160807160753,79,2,41,-1,0,3,-1,0,0,0,-1
20160807160764,71,2,43,-1,0,5,-1,0,0,0,-1
20160807160849,80,4,33,5,0,3,-1,60,0,0,0
20160807160855,85,4,20,3,1,2,2,0,0,0,0
20160807160863,85,4,33,6,0,3,-1,60,0,0,0
20160807160881,67,4,24,2,1,2,2,0,0,0,0
20160807160896,80,4,38,3,0,3,-1,60,0,0,0
20160807160907,85,4,39,3,0,4,-1,60,0,0,0
20160807160944,75,3,33,-1,0,3,-1,0,0,0,-1
20160807160944,85,1,43,-1,0,4,-1,60,0,0,-1
20160807160953,66,4,20,3,1,2,2,0,0,0,0
20160807160994,80,2,33,-1,0,3,-1,0,0,0,-1
20160807160996,80,3,20,-1,1,2,2,0,0,0,-1
20160807161004,56,4,39,5,0,4,-1,0,0,0,0
20160807161027,79,4,39,2,0,6,-1,0,0,0,0
20160807161028,74,4,33,2,0,3,-1,42,42,42,42
20160807161028,68,1,21,-1,1,2,2,0,0,0,-1
20160807161045,78,4,44,14,0,6,-1,0,0,0,0
20160807161060,80,4,33,8,0,2,-1,0,0,0,0
20160807161063,37,4,49,26,0,2,-1,0,0,0,0
20160807161101,85,4,47,2,0,2,-1,60,0,0,0
20160807161102,62,1,49,-1,0,2,-1,0,0,0,-1
20160807161131,85,4,33,2,0,3,-1,60,0,0,0
20160807161132,85,4,34,6,0,2,-1,60,0,0,0
20160807161164,66,3,24,-1,1,2,2,0,0,0,-1
20160807161203,72,4,43,2,0,7,-1,0,0,0,0
20160807161244,80,4,33,1,0,4,-1,60,0,0,0
20160807161244,85,4,39,4,0,5,-1,60,0,0,0
20160807161270,76,4,33,5,0,3,-1,0,0,0,0
20160807161319,85,4,33,10,0,3,-1,60,0,0,0
20160807161319,85,4,34,11,0,4,-1,60,0,0,0
20160807161324,66,1,34,-1,0,3,-1,0,0,0,-1
20160807161338,77,4,47,5,0,5,-1,0,0,0,0
20160807161338,80,4,48,5,0,6,-1,0,0,0,0
20160807161346,71,1,38,-1,0,2,-1,0,0,0,-1
20160807161350,76,3,44,-1,0,2,-1,42,0,0,-1
20160807161350,68,3,44,-1,0,3,-1,42,0,0,-1
20160807161350,78,3,44,-1,0,4,-1,42,0,0,-1
20160807161350,65,3,44,-1,0,5,-1,42,0,0,-1
20160807161350,68,3,44,-1,0,6,-1,42,0,0,-1
20160807161360,80,4,39,8,0,9,-1,60,0,0,0
20160807161376,85,1,48,-1,0,4,-1,60,0,0,-1
20160807161406,80,1,43,-1,0,3,-1,60,0,0,-1
20160807161412,80,4,33,5,0,2,-1,60,0,0,0
20160807161412,85,4,34,5,0,3,-1,60,0,0,0
20160807161454,85,4,34,5,0,3,-1,60,0,0,0
20160807161459,71,1,20,-1,1,2,2,0,0,0,-1
20160807161462,85,4,33,15,0,2,-1,60,0,0,0
20160807161533,78,1,38,-1,0,2,-1,0,0,0,-1
20160807161533,80,1,56,-1,0,3,-1,60,0,0,-1
20160807161536,79,4,24,7,1,2,2,0,0,0,0
20160807161561,69,4,33,2,0,5,-1,0,0,0,0
20160807161589,85,4,44,20,0,3,-1,60,0,0,0
20160807161589,85,4,44,20,0,4,-1,60,0,0,0
20160807161602,69,1,49,-1,0,6,-1,0,0,0,-1
20160807161602,70,1,33,-1,0,7,-1,0,0,0,-1
20160807161645,85,1,48,-1,0,3,-1,60,0,0,-1
20160807161670,85,2,43,-1,0,6,-1,60,0,0,-1
20160807161737,85,4,33,6,0,2,-1,60,0,0,0
20160807161741,85,4,20,3,1,2,2,0,0,0,0
20160807161786,80,4,33,3,0,4,-1,60,0,0,0
20160807161806,85,4,34,5,0,3,-1,60,0,0,0
20160807161819,76,4,43,4,0,4,-1,0,0,0,0
20160807161833,70,1,20,-1,1,2,2,0,0,0,-1
20160807161843,62,4,24,3,1,3,3,0,0,0,0
20160807161899,85,4,33,19,0,5,-1,60,0,0,0
20160807161901,67,4,34,1,0,4,-1,0,0,0,0
20160807161916,61,2,34,-1,0,4,-1,0,0,0,-1
20160807161941,80,2,44,-1,0,7,-1,60,0,0,-1
20160807161970,70,1,49,-1,0,3,-1,0,0,0,-1
20160807161972,85,3,33,-1,0,3,-1,0,0,0,-1
20160807161987,62,3,43,-1,0,2,-1,0,0,0,-1
20160807162013,85,1,33,-1,0,3,-1,60,0,0,-1
20160807162058,85,2,39,-1,0,4,-1,60,0,0,-1
20160807162122,80,4,35,5,0,2,-1,60,0,0,0
20160807162214,79,2,33,-1,0,4,-1,0,0,0,-1
20160807162214,80,2,34,-1,0,5,-1,60,0,0,-1
20160807162225,85,4,44,2,0,3,-1,60,0,0,0
20160807162226,79,4,43,6,0,3,-1,0,0,0,0
20160807162226,85,1,43,-1,0,4,-1,60,0,0,-1
20160807162240,85,4,34,2,0,2,-1,60,0,0,0
20160807162300,77,3,33,-1,0,3,-1,0,0,0,-1
20160807162322,44,4,24,3,1,3,3,0,0,0,0
20160807162331,85,4,48,14,0,5,-1,60,0,0,0
20160807162338,64,4,33,4,0,4,-1,0,0,0,0
20160807162338,67,4,39,7,0,5,-1,0,0,0,0
20160807162338,66,4,34,7,0,6,-1,0,0,0,0
20160807162424,74,1,34,-1,0,6,-1,0,0,0,-1
20160807162430,85,4,33,4,0,2,-1,60,0,0,0
20160807162450,80,2,56,-1,0,2,-1,60,0,0,-1
20160807162450,65,4,56,1,0,3,-1,0,0,0,0
20160807162450,73,2,56,-1,0,4,-1,0,0,0,-1
20160807162469,85,2,40,-1,0,3,-1,60,0,0,-1
20160807162498,67,4,34,3,0,4,-1,0,0,0,0
20160807162498,69,1,41,-1,0,5,-1,0,0,0,-1
20160807162498,74,4,43,2,0,6,-1,0,0,0,0
20160807162498,74,4,44,3,0,7,-1,0,0,0,0
20160807162498,74,4,43,3,0,8,-1,0,0,0,0
20160807162500,85,4,39,10,0,3,-1,60,0,0,0
20160807162506,85,4,43,2,0,2,-1,60,0,0,0
20160807162507,69,4,33,3,0,4,-1,0,0,0,0
20160807162507,70,4,34,3,0,5,-1,0,0,0,0
20160807162515,60,4,33,2,0,6,-1,0,0,0,0
20160807162515,65,4,34,2,0,7,-1,0,0,0,0
20160807162515,85,4,47,15,0,8,-1,0,0,0,0
20160807162526,85,4,44,15,0,3,-1,60,0,0,0
20160808160010,74,4,33,9,0,3,-1,0,0,0,0
20160808160500,80,4,33,3,0,3,-1,60,0,0,0
20160808160538,85,1,49,-1,0,2,-1,60,0,0,-1
20160808160597,75,4,47,4,0,4,-1,0,0,0,0
20160808160613,55,1,20,-1,1,2,2,0,0,0,-1
20160808160642,85,4,33,4,0,2,-1,60,0,0,0
20160808160647,85,4,34,5,0,3,-1,60,0,0,0
20160808160657,85,4,43,3,0,3,-1,60,0,0,0
20160808160657,60,4,43,4,0,4,-1,0,0,0,0
20160808160657,80,4,43,5,0,5,-1,0,0,0,0
20160808160730,85,4,33,10,0,5,-1,60,0,0,0
20160808160840,85,1,34,-1,0,2,-1,60,0,0,-1
20160808160874,85,4,40,4,0,3,-1,60,0,0,0
20160808160920,79,4,33,2,0,2,-1,0,0,0,0
20160808160920,80,4,34,2,0,3,-1,60,0,0,0
20160808161028,74,3,43,-1,0,5,-1,0,0,0,-1
20160808161231,85,3,33,-1,0,3,-1,60,0,0,-1
20160808161231,85,3,34,-1,0,4,-1,60,0,0,-1
20160808161394,77,1,47,-1,0,5,-1,0,0,0,-1
20160808161443,85,4,33,2,0,3,-1,60,0,0,0
20160808161524,79,4,43,10,0,2,-1,42,0,0,0
20160808161588,80,4,44,5,0,2,-1,60,0,0,0
20160808161588,69,4,43,3,0,3,-1,0,0,0,0
20160808161715,62,2,37,-1,0,3,-1,0,0,0,-1
20160808161715,80,4,24,2,1,2,2,0,0,0,0
20160808161808,80,4,47,10,0,6,-1,60,0,0,0
20160808161846,80,4,33,10,0,4,-1,60,0,0,0
20160808162063,74,1,34,-1,0,6,-1,0,0,0,-1
20160808162073,66,4,33,3,0,7,-1,0,0,0,0
20160808162119,75,4,20,10,1,2,2,0,0,0,0
20160808162199,72,4,33,2,0,5,-1,0,0,0,0
20160808162275,69,4,40,5,0,5,-1,0,0,0,0
20160808162432,85,4,24,10,1,2,2,0,0,0,0
20160906161071,80,1,47,-1,0,2,-1,0,0,0,-1
20160906161251,75,1,43,-1,0,3,-1,0,0,0,-1
20160906161251,75,1,43,-1,0,4,-1,0,0,0,-1
20160906161251,65,1,43,-1,0,5,-1,0,0,0,-1
20160907160023,68,4,44,2,0,2,-1,0,0,0,0
20160907160023,72,1,44,-1,0,3,-1,0,0,0,-1
20160907160023,65,3,44,-1,0,4,-1,0,0,0,-1
20160907160023,74,1,44,-1,0,5,-1,0,0,0,-1
20160907160713,56,4,20,3,1,2,2,0,0,0,0
20160907161084,80,2,47,-1,0,4,-1,60,0,0,-1
20160907161094,58,4,39,3,0,5,-1,0,0,0,0
20160907161474,85,4,34,15,0,4,-1,60,0,0,0
20160907161625,68,1,47,-1,0,4,-1,0,0,0,-1
20160907161830,85,4,26,10,1,3,3,0,0,0,0
20160907162187,74,1,20,-1,1,2,2,0,0,0,-1
20160907162370,58,4,49,20,0,2,-1,0,0,0,0
20160907162387,68,4,33,2,0,3,-1,0,0,0,0
20160908160042,57,4,41,3,0,12,-1,0,0,0,0
20160908160090,60,4,44,5,0,2,-1,0,0,0,0
20160908160130,85,4,56,2,0,4,-1,60,0,0,0
20160908160130,66,4,56,2,0,5,-1,0,0,0,0
20160908160130,68,4,56,1,0,6,-1,0,0,0,0
20160908160130,74,2,56,-1,0,7,-1,0,0,0,-1
20160908160130,71,4,56,2,0,8,-1,0,0,0,0
20160908160509,85,4,33,16,0,2,-1,60,0,0,0
20160908160511,65,4,33,5,0,2,-1,0,0,0,0
20160908160525,85,4,33,20,0,3,-1,60,0,0,0
20160908160592,68,1,44,-1,0,5,-1,0,0,0,-1
20160908160600,66,1,39,-1,0,5,-1,0,0,0,-1
20160908160600,85,1,39,-1,0,6,-1,60,0,0,-1
20160908160620,85,3,43,-1,0,2,-1,60,0,0,-1
20160908160620,78,4,43,2,0,3,-1,0,0,0,0
20160908160631,85,4,34,2,0,2,-1,60,0,0,0
20160908160636,78,4,33,10,0,5,-1,0,0,0,0
20160908160646,63,1,56,-1,0,2,-1,0,0,0,-1
20160908160646,54,4,43,2,0,3,-1,0,0,0,0
20160908160646,52,4,56,2,0,4,-1,0,0,0,0
20160908160653,85,3,47,-1,0,3,-1,60,0,0,-1
20160908160684,74,4,24,16,1,2,2,0,0,0,0
20160908160690,63,4,33,2,0,3,-1,0,0,0,0
20160908160690,70,3,41,-1,0,4,-1,0,0,0,-1
